bgedos	florence christopher vivimero studied loved milano traveled	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
camilarocker	dancing	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
d3castaway	oclock dilemma regular	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
denverfloorguy	wisdom july wine attend cheese decisions floor hardwood year informed rsvp buying	0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.154 0.077 0.077 0.077 0.077	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
feedtestbot	time typography stunning inspiration	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
popbitch	popbitch ashamed radio mclusky playing seamus	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
prettyeyes2001	left size three michigan happend times cheat cool girl	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
xisax	deal happen realize gonna	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
christina_lynn	will tbusbey check	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gazoo69foster	peque ofertas libra adiccion como precios joden malditos generando	0.200 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
poremara	fakes taylorswift ashtisdale hate	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
yalovyy	cveti deti menti kuda mezhdu pochtovoi prodayut smotryat mashinami hodyat plosadi	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bagelsan	onlymikomi	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
buzzerdaboss	therapy free exactly alike pops wonder	0.286 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
candysamoyed	place mentioned hide episode worried humans digging vets tomorrow	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gabesok	mileycyrus	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
johnlovett	amid inquiry busy grrr client stood request	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
levindixon	redo site tifanani	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mairabullos	ainda odeio mexer nesse coisas	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nick_scott	combed spiked tips front hair forward goin frosted wave thinking	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
xchocchipcookie	online	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
alroker	irishjc	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bethcpr	period clock friends vatt breakfast moms wasn alarm late	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cdnsma	haha staceyisrad	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dancerpenguin	wasting reyperez life feel	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
heathercostello	underdog	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kiamba	ulterioravesha phrase point kenyan	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mariacarola	voltou minha suco assolar laranja compuls	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mig177	ditto gordonvandyke jealousy kicking	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
msampo	meaning post shoebags channel schedules	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
peppe_	language officially english	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
timrushlow	remodel finish errands tune running sing house ready killin timrushlow record	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
vickycheng	alannaaaa ticket heaven	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
achura	directly tabycat lady slowly crazy	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
barnacle999	york	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
derekayllon	face final office year school	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dom1978	good becks	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
grrlscientist	city york manhattan window rose lovely gardeners	0.125 0.125 0.125 0.125 0.250 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
joshizzle	head love davejmatthews paint women great video pour	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kerrypooh	mmiller recipe cookies maddie party	0.333 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
officialdesiree	love brazilian brazil music jtimberlake	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
simonmayo	left today twitterage apologies nicholls arnot jake thought phone fine david	0.083 0.167 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ths666	stickers	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
x17online	paris	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
accidentaldiva	thick smile thin accidentaldiva chichiglacierz bein pumpkin mami shoutout	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
annamarieee	roxy waytogoslugger share	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
beka_allison	friday ebongray	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
deldel22	dallas swine easy test cheat flight france iphone father	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
luuciiaa26	ingles leerlo estudiado amayafm llega	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
navpress	jerry dependent performance promises full holiness bible bridges	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
sielaff831	dallas super	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
silvanoshei	science monday crazy tornado drive	0.167 0.167 0.167 0.333 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
singlesyllable	kitty_stiletto explanations didn favourites	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
strategicgrowth	place decide help contact best mktg mobile strategy	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
vancouversun	pounds madrid real twittering fury prompts classes ronaldo	0.111 0.111 0.222 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
barinthus	swerve mini faster idiots ahead lane watched traffic	0.111 0.111 0.111 0.111 0.111 0.222 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
isigal	zufrieden gegessen	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
neanerking	nervous publicity change english ready going teach mexico	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
zap_pow_bam	teenager regard didn angry exist tomorrow alert	0.125 0.125 0.125 0.125 0.125 0.250 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
_chaun	episodes brother rapsgurl	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
anaisabel77	sleep night concious dreams sweet hmmmmm wonder till	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
hempropenoose	benson high dougbenson totally wrong doug	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jaymiek	idea interesting divide daily education life	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
joeys_nurse	left hour trouble aaahh shift work double	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
martysmithespn	kyle carl questions read busch team restarts file double long	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mustangseatrice	djdatz	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nysmissingstar	rahmuniz	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
sirneff	rappers dances	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
yokamo	small brewing charm seldom pursuit coffee possession retains thought object	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
anapaulafun8	meus porq melhor algo fazendo momento dormindo taisceide devem rejeitada maioria	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
andregreeff	amazing meeting finished months going better leaders	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
anneyisonfire	elypereiraa	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
beltoe	kind bored hang people	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
chompa	bird beer early scotto	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
philippaconnors	month tweets dctheatre lear frumasarah king forward	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ralphcat	realise masterchef didn celebrity arthurdyer	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
saw1303	letmesowlove school listened	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thebossofme	electricity	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
timmietex	shop hard spacede kipkerrie nexusz nice gisteren chillze broodje	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mel_bel	killed meant fate woman flight	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pltumbleweed	torture analogies studying blech batter	0.167 0.333 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
lmwalsh2112	harden network borderless	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nice_shoot	paris visit people	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tennisdeva	character volition counsel shanx worship meant seeks kait_o rough handkerchief style	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
djrdot	voice terminator bout break tweeps gotta	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
edinaforgo	dang gosh spalais natgsd ivi_e jealous queenrey feeling	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
esfgdjkobe	play bruh ehat _mhawk	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
omgkatie	will wednesday drunk chlo chloii tomorrow chin feel	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
shayera	catnip litter mikecane angelajames flowers send chocolate	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
talbotfarwell	concept understanding change attitude	0.200 0.200 0.400 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
texasfella68	kellyg mornin girl	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thechosenone	brentcorrigan cute	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
weightlossyes	weight surgery forbes loss news fractures lead	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
wishtv	online coverage obama green watch president mattkummer wish_tv indy	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.200 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
autonewscom	industry leaves auto	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cantonlibrary	reading	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
charmermark	cliff rebecca jericho apart walls drive	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dawoman504	soooo diamondjuice	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
juliasiddle	small songs three lvatt doses nice jonasbrothers going sound	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
knighted	vein desire percolator lips thirsting draw promise caffeine full calling open wafting	0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mspoetic	good tweets morning hope afternoon fill	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
neptune_tk3000	heard t_redd	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
rmotipara	rappers rant agree waiters comment update ramit	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
saraclaridge1	head hand moments hold	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
simonvreeman	blogging wordpress things	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
steviet7	shops	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thetimecode	love article network positive social people simply hate	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tndp	economy energy leads clean tennessee	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
a_zica	alegra	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
anhhoang	nite bout queenm hate rumors	0.167 0.167 0.167 0.167 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
arsyadaysra	starting shakin vision	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bussinesstech	side hardd aint blessedayesha damn	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dustinlamont	design check gofishmedia	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gypsyhooker	yeah terencesmelser	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
live_for_films	caribbean jerry blog ranger bruckheimer working currently lone pirates	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
loisunpublished	katana interested hand suddenly mouth throat scarlett maureenjohnson	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
markkay	will today talent young united ronaldo	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
matthewgaylor	good food ribs tornadohunt texas roadhouse	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mgc2319	kingofharumaki	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
narrativesuzie	score avocado fruit	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
scribbit	tiny bunch succulents	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tyro	michael performed dknutson moonwalk true client meeting issue eranschau jackson offset fear awkward	0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cameron987	squarespace dork shame iphone beatrizchavez	0.500 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
eshueke	i_am_music_ siento pasando esta	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kraff	bring shindig bronxchyck	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
lilyesther	hacer donar tenemos fluturas duro para poco libre tiempo nuestro podemos	0.071 0.143 0.071 0.071 0.071 0.071 0.143 0.071 0.071 0.071 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
rihaha17	gentleman classy handle loves booze freshman guess dorm trash thumbs feizang	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
timekord	strike dhinchcliffe itklcameron amazon mariaspinola triggers outage lightning	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
albertamf	deia liberdade frango biba birar ltimo depois	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
colossuskramer	check justcreative	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ctwittetweet	idea ponder blew mine	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ivanclement	moca hand expects ahead dsld concerns long	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jchernandezjazz	jazz interested chicago exhibit photography urgently sponsor	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jociegrossie	girly good starlett luck	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
rico42o	economical gcode awesome sounds	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
totalcoverage	graham officially nipples heather	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
daisybk	jenny comeagainjen	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dancindiva25	bebo learning	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
drowenharper	bought tiny continues sofa climbs composition chemical laptop sits	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
fliawebdesign	ticket error yesterday appeared wpstudios working months realmac	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
iaman	brother musical appreciates granulac trips haha sister family sounds tastes	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
itsjoyaknow	happy amidst surprisingly loving utterly smiling tears saddness short life	0.167 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
lisaa_marie	newyork	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
moniis	jerks friends	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
syrupandhoney	charlieskies skiesflu	0.077 0.923	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
